benchmark_decomp_1D
32, 3.73972, 3.81379, 4.2726, 5.75247
64, 2.94556, 3.02792, 3.05988, 3.16657

benchmark_timings_corners
1, 61.4272, 62.1051, 62.3322, 66.7691
2, 23.6121, 26.5144, 27.4921, 36.179
4, 13.2351, 13.601, 13.6395, 32.1722
8, 6.69036, 6.87043, 6.99277, 8.69448
16, 5.39571, 5.47895, 5.54749, 7.10863
32, 3.86415, 3.97216, 4.38923, 5.94061
64, 3.17369, 3.27265, 3.32268, 5.19615

benchmark_weak_128
1, 13.6496, 13.8505, 13.9279, 17.6794
2, 9.13591, 9.23515, 9.28726, 19.5722
4, 6.73641, 6.7651, 6.78088, 31.9053
8, 6.63194, 6.73436, 6.77787, 8.52169
16, 8.17132, 8.32608, 8.43223, 25.0991
32, 9.78714, 9.99786, 10.6959, 28.9624
64, 10.0571, 10.1228, 10.1684, 32.7157

benchmark_weak_256
1, 60.6778, 61.4447, 61.6145, 65.9872
2, 40.6394, 40.7189, 40.7947, 60.9275
4, 40.6646, 40.7386, 40.7958, 83.9972
8, 40.3167, 40.3605, 40.3866, 73.0463
16, 40.3174, 40.3596, 40.3796, 56.3547
32, 40.7874, 41.2551, 42.1343, 67.3276
64, 41.2348, 41.3723, 41.4446, 106.963

benchmark_weak_448
1, 194.489, 194.702, 194.877, 201.76
2, 191.685, 191.865, 191.964, 192.039
4, 191.794, 191.961, 192.057, 209.834
8, 190.886, 191.091, 191.231, 210.691
16, 191.042, 191.237, 191.374, 196.041
32, 191.099, 191.286, 191.394, 201.092
64, 192.068, 192.267, 192.363, 211.62

